family,shape,params,ms,gflops,occ,wg,golden
regGen,320x2816x2112,BK=32;TM=2;TN=4;sgC=1;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=4;sgC=1;sgR=1,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=1;sgC=1;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=1;sgC=1;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=1;sgC=1;sgR=1,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=2;sgC=1;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=2;sgC=1;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=2;sgC=1;sgR=1,7.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=4;sgC=1;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=4;sgC=1;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=4;sgC=1;sgR=1,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=1;sgC=1;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=1;sgC=1;sgR=1,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=1;sgC=1;sgR=1,10.333333,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=2;sgC=1;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=2;sgC=1;sgR=1,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=2;sgC=1;sgR=1,9.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=4;sgC=1;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=4;sgC=1;sgR=1,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=4;sgC=1;sgR=1,8.000000,,maxThreads=1024 execWidth=32 tgMem=0,32,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=1;sgC=2;sgR=1,0.800000,4757.913600,maxThreads=1024 execWidth=32 tgMem=0,64,PASS
regGen,320x2816x2112,BK=32;TM=1;TN=1;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=1;sgC=2;sgR=1,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=2;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=2;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=2;sgC=2;sgR=1,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=4;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=4;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=4;sgC=2;sgR=1,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=1;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=1;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=1;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=2;sgC=2;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=2;sgC=2;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=2;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=4;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=4;sgC=2;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=4;sgC=2;sgR=1,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=1;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=1;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=1;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=2;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=2;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=2;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=4;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=4;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=4;sgC=2;sgR=1,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=1;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=1;sgC=2;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=1;sgC=2;sgR=1,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=2;sgC=2;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=2;sgC=2;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=2;sgC=2;sgR=1,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=4;sgC=2;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=4;sgC=2;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=4;sgC=2;sgR=1,7.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=1;sgC=4;sgR=1,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=1;sgC=4;sgR=1,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=1;sgC=4;sgR=1,4.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=2;sgC=4;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=2;sgC=4;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=2;sgC=4;sgR=1,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=4;sgC=4;sgR=1,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=4;sgC=4;sgR=1,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=4;sgC=4;sgR=1,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=1;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=1;sgC=4;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=1;sgC=4;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=2;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=2;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=2;sgC=4;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=4;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=4;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=4;sgC=4;sgR=1,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=1;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=1;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=1;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=2;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=2;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=2;sgC=4;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=4;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=4;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=4;sgC=4;sgR=1,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=1;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=1;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=1;sgC=4;sgR=1,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=2;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=2;sgC=4;sgR=1,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=2;sgC=4;sgR=1,4.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=4;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=4;sgC=4;sgR=1,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=4;sgC=4;sgR=1,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=1;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=1;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=1;sgC=1;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=2;sgC=1;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=2;sgC=1;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=2;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=1;TN=4;sgC=1;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=1;TN=4;sgC=1;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=1;TN=4;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=1;sgC=1;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=1;sgC=1;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=1;sgC=1;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=2;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=2;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=2;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=2;TN=4;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=2;TN=4;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=2;TN=4;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=1;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=1;sgC=1;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=1;sgC=1;sgR=2,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=2;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=2;sgC=1;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=2;sgC=1;sgR=2,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=4;TN=4;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=4;TN=4;sgC=1;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=4;TN=4;sgC=1;sgR=2,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=1;sgC=1;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=1;sgC=1;sgR=2,8.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=64;TM=8;TN=1;sgC=1;sgR=2,11.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=16;TM=8;TN=2;sgC=1;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x2816x2112,BK=32;TM=8;TN=2;sgC=1;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x1024x2816,BK=64;TM=8;TN=2;sgC=1;sgR=2,10.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x1024x2816,BK=16;TM=8;TN=4;sgC=1;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x1024x2816,BK=32;TM=8;TN=4;sgC=1;sgR=2,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x1024x2816,BK=64;TM=8;TN=4;sgC=1;sgR=2,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,64,PRUNED
regGen,320x1024x2816,BK=16;TM=1;TN=1;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=1;TN=1;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=1;TN=1;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=1;TN=2;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=1;TN=2;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=1;TN=2;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=1;TN=4;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=1;TN=4;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=1;TN=4;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=2;TN=1;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=2;TN=1;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=2;TN=1;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=2;TN=2;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=2;TN=2;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=2;TN=2;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=2;TN=4;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=2;TN=4;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=2;TN=4;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=4;TN=1;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=4;TN=1;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=4;TN=1;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=4;TN=2;sgC=2;sgR=2,1.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=4;TN=2;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=4;TN=2;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=4;TN=4;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=4;TN=4;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=4;TN=4;sgC=2;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=8;TN=1;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=8;TN=1;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=8;TN=1;sgC=2;sgR=2,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=8;TN=2;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=8;TN=2;sgC=2;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=8;TN=2;sgC=2;sgR=2,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=8;TN=4;sgC=2;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=32;TM=8;TN=4;sgC=2;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=64;TM=8;TN=4;sgC=2;sgR=2,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x1024x2816,BK=16;TM=1;TN=1;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=32;TM=1;TN=1;sgC=4;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=64;TM=1;TN=1;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=16;TM=1;TN=2;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=32;TM=1;TN=2;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=64;TM=1;TN=2;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=16;TM=1;TN=4;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=32;TM=1;TN=4;sgC=4;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=64;TM=1;TN=4;sgC=4;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=16;TM=2;TN=1;sgC=4;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=32;TM=2;TN=1;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=64;TM=2;TN=1;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=16;TM=2;TN=2;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=32;TM=2;TN=2;sgC=4;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=64;TM=2;TN=2;sgC=4;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=16;TM=2;TN=4;sgC=4;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=32;TM=2;TN=4;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=64;TM=2;TN=4;sgC=4;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x1024x2816,BK=16;TM=4;TN=1;sgC=4;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
